coverage,n_covered_per_seed,selective_risk_score,selective_risk_oracle,expected_random_risk,selective_risk_diff_random_minus_prespecified_pp,score_bootstrap_lo,score_bootstrap_hi,selective_risk_diff_bootstrap_lo_pp,selective_risk_diff_bootstrap_hi_pp,random_permutation_lo,random_permutation_hi
0.4709803921568627,71148,0.4698867920301335,0.0,0.48081938780914046,1.093259577900696,0.46304912599803727,0.4770350265986672,0.756752057414581,1.416755726939001,0.47828500751943104,0.48333093226890045
0.47470588235294114,71711,0.4701300928214625,0.0,0.48081938780914046,1.0689294987677955,0.4632704201311803,0.4771025226836208,0.7404987834354235,1.4031879762456776,0.47841300497831574,0.48337092635718365
0.4784313725490196,72274,0.47014654193120065,0.0,0.48081938780914046,1.0672845877939818,0.46332438041418433,0.4771872036291474,0.7311599062425376,1.3844396552562812,0.47840146525721555,0.4834247101308907
0.48215686274509806,72837,0.47023845838149125,0.0,0.48081938780914046,1.058092942764921,0.46353868505336193,0.47731054191589606,0.7269960406770591,1.3657113210228122,0.47837620302868045,0.4833475774674959
0.4858823529411765,73399,0.4703970858180008,0.0,0.48081938780914046,1.0422301991139638,0.4636634493089067,0.47736330849261055,0.7223433126481822,1.3471377537082634,0.4784059945504087,0.4833380449591281
0.4896078431372549,73962,0.4704848911416951,0.0,0.48081938780914046,1.0334496667445348,0.46381306588559124,0.4775639905212239,0.7107420174598262,1.3286591347224836,0.478441923664535,0.4832901247921258
0.49333333333333335,74525,0.4705876406849713,0.0,0.48081938780914046,1.0231747124169188,0.4637825277129826,0.4775048431116099,0.7128927066871843,1.3252413526282607,0.47842938611204294,0.48331449178128144
0.4970588235294118,75088,0.4704345695233987,0.0,0.48081938780914046,1.0384818285741781,0.4637932526673052,0.47749621241272044,0.716246785216747,1.3283105811914484,0.47847725335606217,0.4832806174089069
0.5007843137254903,75650,0.47064790660873046,0.0,0.48081938780914046,1.0171481200410004,0.46391093491417573,0.47749751943499297,0.7155589724501755,1.320809056825399,0.478513007098386,0.48320626958004514
0.5045098039215686,76213,0.4707876919570426,0.0,0.48081938780914046,1.0031695852097844,0.4641690997543836,0.477651984152199,0.7052676182881695,1.2962527504780867,0.47853297950507784,0.4832317553205448
0.5082352941176471,76776,0.47090926692843793,0.0,0.48081938780914046,0.9910120880702533,0.46425301466411467,0.4779638683967082,0.6953656284818772,1.2738568505251058,0.47851553850762596,0.4832176302799015
0.5119607843137255,77339,0.4709773520484354,0.0,0.48081938780914046,0.9842035760705081,0.4643444287942211,0.4779810039605515,0.6896058752190268,1.267834087191851,0.4785809876000465,0.4831845834572467
0.515686274509804,77902,0.4710596561283195,0.0,0.48081938780914046,0.9759731680820949,0.4644883929718244,0.4779426731606313,0.6821020204305516,1.2612130652886127,0.47859474082822007,0.48318400041077253
0.5194117647058824,78464,0.4709958905705435,0.00044502745259799236,0.48081938780914046,0.982349723859699,0.46444222407163877,0.47795917527646936,0.6898960341682865,1.2543568140908288,0.4786191295482062,0.483183585037915
0.5231372549019608,79027,0.4711921597181269,0.007563297510195853,0.48081938780914046,0.9627228091013573,0.464524483263817,0.4780346748267086,0.6741923767651362,1.2494657852849158,0.47870375056941844,0.48319614566988917
0.5268627450980392,79590,0.4711647169125578,0.014580899822854557,0.48081938780914046,0.9654670896582673,0.46459891406914877,0.4780896432546381,0.6773633838262902,1.2438142894432578,0.47863409347908026,0.48313230305314736
0.5305882352941177,80153,0.4711862774296418,0.021499954824894363,0.48081938780914046,0.9633110379498655,0.46465846284533063,0.47801723849290734,0.6774821420853911,1.2405752517883615,0.4786781218419772,0.48305178845458063
0.5343137254901961,80716,0.4712040148905914,0.02832252393648655,0.48081938780914046,0.9615372918549081,0.46472722907785785,0.47794375348026397,0.6732662162811751,1.2269682340097747,0.4787147219882055,0.48300956439863224
